"sat","tothrs","hsize","hsrank","hsperc","colgpa","athlete","female","white","black"
1130,"16h",2.1099999,12,5.6872039,3.0599999,FALSE,FALSE,TRUE,FALSE
850,"82h",2.53,46,18.18182,2.71,FALSE,TRUE,TRUE,FALSE
1050,"114h",1.91,28,14.65969,2.6700001,FALSE,FALSE,TRUE,FALSE
1010,"41h",2.54,36,14.17323,1.9,FALSE,FALSE,TRUE,FALSE
970,"114h",1.91,39,20.41885,3.5,FALSE,FALSE,TRUE,FALSE
1060,"122h",1.91,22,11.51832,3.05,FALSE,TRUE,TRUE,FALSE
880,"10h",2.1099999,85,40.284359,2,FALSE,FALSE,TRUE,FALSE
1020,"77h",2.53,10,3.952569,3.29,FALSE,TRUE,TRUE,FALSE
1000,"16h",2.1099999,34,16.113741,2.4300001,FALSE,TRUE,TRUE,FALSE
1050,"30h",2.54,96,37.79528,2,FALSE,FALSE,TRUE,FALSE
1120,"75h",2.53,13,5.13834,2.6900001,FALSE,FALSE,TRUE,FALSE
710,"12h",2.8699999,144,50.174221,2,FALSE,FALSE,FALSE,TRUE
1060,"77h",2.53,27,10.67194,2.6400001,FALSE,TRUE,TRUE,FALSE
1000,"40h",2.8699999,53,18.4669,2.6500001,FALSE,TRUE,TRUE,FALSE
1200,"128h",1.91,15,7.8534031,2.1800001,FALSE,FALSE,TRUE,FALSE
950,"22h",2.1099999,6,2.8436019,2.8599999,FALSE,TRUE,TRUE,FALSE
1060,"14h",2.1099999,39,18.48341,1.64,FALSE,FALSE,TRUE,FALSE
1050,"76h",2.53,16,6.324111,2.5999999,FALSE,TRUE,FALSE,TRUE
840,"12h",2.79,68,24.372761,2.25,FALSE,FALSE,TRUE,FALSE
1100,"41h",2.54,8,3.149606,2.8499999,FALSE,FALSE,TRUE,FALSE
890,"51h",2.53,48,18.97233,2.4100001,FALSE,FALSE,TRUE,FALSE
1070,"16h",2.1099999,7,3.3175361,3.4300001,FALSE,FALSE,TRUE,FALSE
1100,"72h",2.53,3,1.185771,3.1600001,FALSE,FALSE,TRUE,FALSE
980,"45h",2.54,9,3.5433071,3.5999999,FALSE,TRUE,TRUE,FALSE
930,"42h",2.54,38,14.96063,2.04,FALSE,FALSE,TRUE,FALSE
1060,"75h",2.53,40,15.81028,2.5599999,FALSE,TRUE,FALSE,FALSE
990,"97h",1.91,82,42.931938,1.71,FALSE,FALSE,TRUE,FALSE
1130,"12h",2.1099999,30,14.21801,3.75,FALSE,TRUE,TRUE,FALSE
840,"17h",2.54,16,6.299212,1.8200001,FALSE,TRUE,TRUE,FALSE
880,"44h",2.54,56,22.047251,1.9,FALSE,FALSE,TRUE,FALSE
1050,"82h",2.53,57,22.52964,2.3699999,FALSE,TRUE,TRUE,FALSE
1100,"13h",2.1099999,58,27.48815,1.23,FALSE,FALSE,TRUE,FALSE
920,"112h",1.91,84,43.979061,2.5599999,FALSE,FALSE,TRUE,FALSE
880,"121h",1.91,30,15.70681,3.3099999,FALSE,TRUE,TRUE,FALSE
1080,"50h",2.54,4,1.574803,3.8199999,FALSE,FALSE,FALSE,FALSE
1030,"47h",2.54,14,5.5118108,2.97,FALSE,FALSE,TRUE,FALSE
1120,"88h",2.53,20,7.905138,1.88,FALSE,FALSE,TRUE,FALSE
860,"18h",2.1099999,83,39.336491,1.33,FALSE,FALSE,TRUE,FALSE
1000,"17h",2.1099999,12,5.6872039,2.7,FALSE,FALSE,FALSE,FALSE
1150,"48h",2.46,7,2.8455279,3.52,FALSE,TRUE,TRUE,FALSE
1060,"112h",2.3399999,90,38.46154,2.03,FALSE,FALSE,TRUE,FALSE
1020,"119h",2.9200001,2,0.68493152,3.0899999,FALSE,TRUE,TRUE,FALSE
990,"103h",2.3399999,23,9.8290596,3.1300001,FALSE,FALSE,TRUE,FALSE
1140,"77h",2.5599999,24,9.375,3.1500001,FALSE,FALSE,TRUE,FALSE
950,"17h",2.5799999,15,5.8139529,2.3499999,FALSE,TRUE,TRUE,FALSE
1170,"57h",2.5599999,20,7.8125,2.8,FALSE,FALSE,TRUE,FALSE
1290,"69h",2.5599999,2,0.78125,3.24,FALSE,FALSE,TRUE,FALSE
1210,"45h",2.46,23,9.3495932,2.8800001,FALSE,TRUE,TRUE,FALSE
1100,"77h",2.5599999,52,20.3125,2.6199999,FALSE,FALSE,TRUE,FALSE
1010,"42h",2.46,46,18.69919,2.3499999,FALSE,FALSE,TRUE,FALSE
1400,"50h",2.46,1,0.40650409,3.74,FALSE,FALSE,TRUE,FALSE
940,"61h",2.5599999,58,22.65625,2.29,TRUE,FALSE,TRUE,FALSE
980,"68h",2.5599999,36,14.0625,1.83,FALSE,FALSE,FALSE,TRUE
1060,"83h",2.5599999,11,4.296875,3.3800001,FALSE,TRUE,TRUE,FALSE
1020,"49h",2.5599999,26,10.15625,2.02,FALSE,FALSE,TRUE,FALSE
1000,"119h",2.3399999,18,7.692307,2.96,FALSE,TRUE,TRUE,FALSE
1070,"41h",2.46,6,2.439024,2.8,FALSE,FALSE,TRUE,FALSE
1270,"91h",2.5599999,1,0.390625,3.9300001,FALSE,FALSE,TRUE,FALSE
1270,"83h",2.51,31,12.3506,1.87,FALSE,FALSE,TRUE,FALSE
1030,"115h",2.3399999,29,12.39316,2.23,FALSE,TRUE,TRUE,FALSE
1000,"14h",2.46,70,28.45528,1,FALSE,FALSE,TRUE,FALSE
1020,"78h",2.51,41,16.33466,2.0599999,FALSE,FALSE,TRUE,FALSE
1090,"51h",2.46,19,7.723577,3.47,FALSE,FALSE,TRUE,FALSE
960,"14h",2.46,15,6.0975609,2.78,FALSE,TRUE,TRUE,FALSE
1020,"102h",5.1799998,45,8.6872587,2.6700001,FALSE,TRUE,FALSE,FALSE
1220,"79h",5.2199998,52,9.9616861,2.96,FALSE,FALSE,TRUE,FALSE
1060,"16h",4.8899999,74,15.13292,3.3099999,FALSE,TRUE,TRUE,FALSE
1070,"16h",4.8899999,39,7.9754601,1.62,FALSE,TRUE,TRUE,FALSE
920,"45h",5.8400002,332,56.849319,2.04,FALSE,FALSE,TRUE,FALSE
860,"93h",5.1799998,83,16.02317,2.1900001,FALSE,TRUE,TRUE,FALSE
1020,"108h",5.1799998,17,3.281853,3.27,FALSE,FALSE,TRUE,FALSE
1140,"45h",5.5599999,36,6.4748201,2.8599999,FALSE,FALSE,TRUE,FALSE
1070,"12h",4.8899999,384,78.527611,2,FALSE,TRUE,TRUE,FALSE
1140,"50h",5.5599999,10,1.798561,3.6600001,FALSE,TRUE,TRUE,FALSE
1190,"18h",4.8899999,140,28.62986,2.4400001,FALSE,TRUE,TRUE,FALSE
1050,"16h",4.8899999,117,23.92638,2.1800001,FALSE,TRUE,TRUE,FALSE
930,"47h",4.77,163,34.171909,2.4000001,FALSE,FALSE,TRUE,FALSE
1070,"78h",5.2199998,99,18.965521,1.88,FALSE,FALSE,TRUE,FALSE
1340,"49h",4.77,26,5.4507341,2.95,FALSE,FALSE,TRUE,FALSE
950,"78h",5.2199998,49,9.3869734,2.3800001,FALSE,TRUE,TRUE,FALSE
1040,"37h",4.77,40,8.3857441,2.9400001,FALSE,FALSE,TRUE,FALSE
890,"15h",4.8899999,113,23.108391,2.53,FALSE,TRUE,TRUE,FALSE
1080,"71h",5.2199998,45,8.6206894,2.1400001,FALSE,FALSE,FALSE,TRUE
900,"102h",5.1799998,22,4.2471042,2.79,FALSE,TRUE,TRUE,FALSE
880,"18h",4.8899999,75,15.33742,2.55,FALSE,TRUE,TRUE,FALSE
1030,"120h",5.1799998,60,11.58301,2.76,FALSE,TRUE,TRUE,FALSE
1270,"93h",5.1799998,35,6.7567568,3.3800001,FALSE,FALSE,TRUE,FALSE
780,"17h",5.9099998,128,21.658211,2,FALSE,FALSE,FALSE,FALSE
1060,"123h",5.1799998,174,33.590729,2.1099999,FALSE,FALSE,TRUE,FALSE
850,"18h",5.1799998,289,55.7915,1.05,FALSE,FALSE,TRUE,FALSE
930,"48h",4.77,169,35.429771,1.72,FALSE,FALSE,TRUE,FALSE
1180,"43h",4.77,17,3.563941,2.53,FALSE,FALSE,TRUE,FALSE
880,"13h",4.8899999,67,13.70143,2.0699999,FALSE,FALSE,TRUE,FALSE
960,"15h",4.8899999,99,20.245399,3.0599999,FALSE,FALSE,TRUE,FALSE
1010,"106h",5.1799998,24,4.633204,2.6199999,FALSE,TRUE,TRUE,FALSE
1370,"83h",5.2199998,2,0.38314179,3.3699999,FALSE,FALSE,TRUE,FALSE
1300,"80h",5.2199998,11,2.10728,3.6700001,FALSE,FALSE,TRUE,FALSE
950,"110h",5.1799998,53,10.23166,2.8699999,FALSE,TRUE,TRUE,FALSE
940,"112h",5.1799998,103,19.884171,2.73,FALSE,FALSE,TRUE,FALSE
980,"14h",4.8899999,89,18.200411,2.71,FALSE,FALSE,TRUE,FALSE
1180,"17h",4.8899999,101,20.6544,2.1700001,FALSE,FALSE,TRUE,FALSE
980,"79h",5.2199998,63,12.06897,3.05,FALSE,TRUE,TRUE,FALSE
910,"13h",4.8899999,145,29.652349,NA,FALSE,FALSE,TRUE,FALSE
910,"40h",4.77,125,26.20545,NA,FALSE,FALSE,TRUE,FALSE
1220,"76h",5.2199998,13,2.490422,2.77,FALSE,FALSE,TRUE,FALSE
1250,"86h",5.2199998,75,14.36782,2.3199999,FALSE,FALSE,TRUE,FALSE
870,"28h",4.77,116,24.318661,2.0699999,FALSE,TRUE,FALSE,TRUE
980,"16h",4.8899999,33,6.748466,3.75,FALSE,TRUE,TRUE,FALSE
1090,"42h",4.77,5,1.048218,3.0699999,FALSE,FALSE,TRUE,FALSE
1110,"18h",5.9099998,10,1.692047,3.22,TRUE,FALSE,TRUE,FALSE
950,"38h",5.8400002,300,51.369862,2.1800001,FALSE,FALSE,TRUE,FALSE
1050,"16h",4.8899999,198,40.490799,1.6799999,FALSE,TRUE,TRUE,FALSE
820,"15h",5.5100002,133,24.13793,2.53,FALSE,TRUE,TRUE,FALSE
1010,"16h",0.1,3,30,3.3099999,FALSE,TRUE,TRUE,FALSE
1020,"105h",7.21,327,45.35368,2,FALSE,FALSE,TRUE,FALSE
1180,"40h",5.8800001,164,27.891159,1.95,FALSE,FALSE,TRUE,FALSE
1270,"49h",5.8800001,8,1.360544,2.8099999,FALSE,FALSE,TRUE,FALSE
1200,"43h",5.8800001,77,13.09524,2.53,FALSE,TRUE,TRUE,FALSE
890,"75h",6.0500002,111,18.347111,2.6500001,FALSE,FALSE,TRUE,FALSE
1300,"130h",6.98,57,8.1661892,1.99,FALSE,FALSE,TRUE,FALSE
1160,"41h",5.8800001,60,10.20408,1.97,FALSE,FALSE,TRUE,FALSE
1000,"47h",5.8800001,189,32.14286,3.23,FALSE,FALSE,TRUE,FALSE
1170,"68h",6.0500002,102,16.859501,2.3299999,FALSE,FALSE,TRUE,FALSE
1290,"85h",6.98,58,8.3094559,2.22,FALSE,FALSE,TRUE,FALSE
870,"50h",5.8800001,111,18.87755,2.96,FALSE,TRUE,TRUE,FALSE
980,"50h",5.8800001,75,12.7551,3.3199999,FALSE,TRUE,TRUE,FALSE
940,"17h",5.5100002,153,27.767691,2.6400001,FALSE,TRUE,TRUE,FALSE
1030,"111h",6.98,49,7.0200572,3.3499999,FALSE,TRUE,TRUE,FALSE
1130,"41h",5.8800001,49,8.333333,2.8199999,FALSE,FALSE,TRUE,FALSE
1210,"14h",5.5100002,19,3.448276,3.78,FALSE,TRUE,TRUE,FALSE
1250,"17h",5.5100002,29,5.2631578,NA,FALSE,FALSE,TRUE,FALSE
1020,"111h",6.98,142,20.34384,1.84,FALSE,FALSE,TRUE,FALSE
1080,"98h",6.98,166,23.78223,2.26,FALSE,FALSE,TRUE,FALSE
1080,"121h",6.98,33,4.7277942,2.8599999,FALSE,TRUE,TRUE,FALSE
1160,"16h",5.5100002,95,17.241381,3.6199999,FALSE,FALSE,TRUE,FALSE
1110,"59h",6.0500002,6,0.99173552,3.22,FALSE,TRUE,TRUE,FALSE
1100,"14h",5.5100002,131,23.77495,2.5,FALSE,FALSE,TRUE,FALSE
1330,"10h",5.5100002,52,9.4373875,2.9000001,FALSE,FALSE,TRUE,FALSE
1040,"16h",5.5100002,269,48.820332,1.5,FALSE,FALSE,TRUE,FALSE
920,"19h",5.5100002,90,16.333941,2.8399999,FALSE,FALSE,TRUE,FALSE
1170,"75h",6.0500002,209,34.54546,2.24,FALSE,FALSE,TRUE,FALSE
910,"77h",6.0500002,109,18.016529,2.28,FALSE,FALSE,TRUE,FALSE
1040,"44h",5.8800001,80,13.60544,3.45,FALSE,FALSE,TRUE,FALSE
1030,"15h",5.5100002,262,47.549911,3.26,FALSE,FALSE,FALSE,TRUE
1060,"13h",5.5100002,85,15.4265,2.6900001,FALSE,FALSE,TRUE,FALSE
810,"116h",8.04,145,18.03483,2.79,FALSE,FALSE,TRUE,FALSE
980,"98h",6.98,94,13.46705,2.48,FALSE,TRUE,TRUE,FALSE
1000,"115h",6.98,91,13.03725,1.79,FALSE,TRUE,TRUE,FALSE
1230,"17h",5.5100002,88,15.97096,2.9400001,FALSE,FALSE,TRUE,FALSE
1060,"79h",6.0500002,68,11.23967,2.46,FALSE,TRUE,TRUE,FALSE
1270,"70h",6.0500002,97,16.03306,1.97,FALSE,FALSE,TRUE,FALSE
1080,"39h",6.0500002,253,41.81818,1.35,FALSE,FALSE,TRUE,FALSE
930,"48h",5.8800001,215,36.564621,1.83,FALSE,FALSE,TRUE,FALSE
900,"91h",6.0500002,65,10.7438,NA,FALSE,FALSE,TRUE,FALSE
840,"103h",6.98,154,22.06304,2.0599999,FALSE,TRUE,TRUE,FALSE
890,"127h",6.9000001,420,60.86956,2.02,TRUE,FALSE,FALSE,TRUE
1030,"44h",5.8800001,67,11.39456,2.6800001,FALSE,TRUE,TRUE,FALSE
1080,"48h",5.8800001,119,20.238091,2.04,FALSE,FALSE,TRUE,FALSE
730,"17h",5.5100002,253,45.916519,2.29,FALSE,FALSE,TRUE,FALSE
1130,"14h",5.5100002,168,30.490021,2.0699999,FALSE,FALSE,TRUE,FALSE
1160,"41h",5.8800001,63,10.71429,1.65,FALSE,FALSE,TRUE,FALSE
960,"11h",5.5100002,80,14.51906,3.0899999,FALSE,FALSE,TRUE,FALSE
1090,"17h",6.4000001,140,21.875,2.6400001,FALSE,FALSE,TRUE,FALSE
1130,"48h",5.8800001,17,2.891156,3.3499999,FALSE,FALSE,TRUE,FALSE
1030,"15h",5.5100002,73,13.24864,3.2,FALSE,FALSE,TRUE,FALSE
920,"122h",1.1,4,3.636364,1.9400001,FALSE,TRUE,FALSE,TRUE
960,"113h",0.34999999,5,14.28571,3.23,FALSE,TRUE,TRUE,FALSE
870,"15h",0.23999999,3,12.5,3.3299999,FALSE,TRUE,TRUE,FALSE
1040,"61h",0.15000001,6,40,2.6700001,FALSE,FALSE,TRUE,FALSE
1150,"43h",0.23999999,3,12.5,2.3900001,FALSE,TRUE,TRUE,FALSE
1330,"62h",6.73,4,0.59435362,4,FALSE,FALSE,TRUE,FALSE
820,"93h",6.73,111,16.493311,2.9400001,FALSE,TRUE,TRUE,FALSE
1300,"14h",6.98,9,1.289398,3.5,FALSE,FALSE,TRUE,FALSE
900,"47h",6.3400002,247,38.958988,2.0799999,FALSE,FALSE,TRUE,FALSE
970,"46h",6.3400002,251,39.589901,2.23,FALSE,FALSE,TRUE,FALSE
880,"107h",5.7199998,24,4.1958041,3.3199999,FALSE,TRUE,TRUE,FALSE
910,"16h",6.98,127,18.194839,2.5,FALSE,FALSE,FALSE,TRUE
930,"15h",6.98,121,17.335239,1.8,FALSE,FALSE,TRUE,FALSE
940,"69h",6.73,54,8.0237741,2.79,FALSE,FALSE,TRUE,FALSE
850,"107h",5.7199998,86,15.03496,2.1300001,TRUE,FALSE,TRUE,FALSE
830,"113h",5.7199998,87,15.20979,2.8399999,FALSE,TRUE,TRUE,FALSE
850,"16h",6.98,237,33.954151,2.3699999,FALSE,FALSE,TRUE,FALSE
790,"112h",5.7199998,85,14.86014,2.74,FALSE,TRUE,TRUE,FALSE
1010,"52h",6.3400002,243,38.328079,1.71,FALSE,TRUE,TRUE,FALSE
990,"121h",5.7199998,210,36.713291,1.99,FALSE,FALSE,TRUE,FALSE
1150,"56h",6.73,106,15.75037,3.1600001,TRUE,FALSE,TRUE,FALSE
870,"111h",5.7199998,125,21.853149,2.51,FALSE,FALSE,TRUE,FALSE
960,"13h",6.98,233,33.381088,0,FALSE,FALSE,TRUE,FALSE
990,"44h",6.3400002,88,13.88013,2.4300001,FALSE,FALSE,TRUE,FALSE
1070,"14h",6.98,28,4.0114608,3.1400001,FALSE,TRUE,TRUE,FALSE
1060,"48h",6.3400002,56,8.8328075,2.5799999,FALSE,TRUE,TRUE,FALSE
850,"103h",5.7199998,177,30.944059,2.3499999,FALSE,FALSE,TRUE,FALSE
790,"18h",6.98,129,18.481371,2.1600001,FALSE,TRUE,TRUE,FALSE
1220,"17h",6.98,13,1.862464,3.29,FALSE,FALSE,TRUE,FALSE
1290,"77h",6.9299998,149,21.500719,2.77,FALSE,FALSE,TRUE,FALSE
1070,"90h",5.7199998,80,13.98601,2.6300001,FALSE,FALSE,TRUE,FALSE
980,"12h",6.98,121,17.335239,2.25,FALSE,TRUE,TRUE,FALSE
950,"17h",6.98,72,10.31519,2.47,FALSE,TRUE,TRUE,FALSE
930,"15h",6.98,286,40.974209,0.73000002,FALSE,FALSE,TRUE,FALSE
1050,"13h",6.98,31,4.4412608,2.3800001,FALSE,TRUE,TRUE,FALSE
850,"15h",6.98,254,36.38969,0.40000001,FALSE,TRUE,TRUE,FALSE
1030,"100h",5.7199998,45,7.8671331,2.78,FALSE,FALSE,TRUE,FALSE
1080,"77h",6.73,101,15.00743,3.29,FALSE,FALSE,TRUE,FALSE
940,"87h",6.73,128,19.01932,2.8699999,FALSE,TRUE,TRUE,FALSE
1030,"108h",5.7199998,157,27.44755,2.0599999,FALSE,TRUE,TRUE,FALSE
1130,"18h",6.98,68,9.7421207,2.1600001,FALSE,FALSE,TRUE,FALSE
810,"18h",6.98,99,14.18338,1.88,FALSE,FALSE,TRUE,FALSE
1130,"13h",6.98,44,6.3037248,1.84,FALSE,TRUE,TRUE,FALSE
920,"77h",6.73,203,30.16345,2.54,FALSE,TRUE,TRUE,FALSE
990,"42h",6.3400002,65,10.25237,2.26,FALSE,FALSE,TRUE,FALSE
910,"16h",6.98,92,13.18052,1.8099999,FALSE,FALSE,TRUE,FALSE
1290,"47h",6.3400002,6,0.94637221,3.5899999,FALSE,TRUE,TRUE,FALSE
1020,"18h",6.98,62,8.8825216,2.27,FALSE,FALSE,TRUE,FALSE
980,"18h",6.98,99,14.18338,2.5,FALSE,FALSE,TRUE,FALSE
1050,"112h",5.7199998,252,44.055939,2.23,FALSE,FALSE,TRUE,FALSE
1220,"52h",6.3400002,68,10.72555,2.8,FALSE,FALSE,TRUE,FALSE
1000,"57h",6.3400002,36,5.6782341,1.6799999,FALSE,FALSE,TRUE,FALSE
910,"43h",6.3400002,201,31.70347,1.8099999,FALSE,FALSE,TRUE,FALSE
910,"132h",5.7199998,92,16.08392,2.6800001,FALSE,TRUE,TRUE,FALSE
760,"78h",6.73,86,12.7786,3.21,FALSE,TRUE,TRUE,FALSE
930,"17h",6.98,87,12.46418,1.9400001,FALSE,FALSE,TRUE,FALSE
1180,"76h",6.73,12,1.783061,2.8499999,FALSE,TRUE,TRUE,FALSE
1090,"15h",6.98,8,1.146132,2.4000001,FALSE,TRUE,TRUE,FALSE
1110,"122h",5.7199998,54,9.4405594,2.3099999,FALSE,FALSE,TRUE,FALSE
1170,"81h",1.25,1,0.80000001,2.3399999,FALSE,FALSE,TRUE,FALSE
980,"127h",1.41,3,2.12766,2.04,FALSE,TRUE,FALSE,TRUE
1090,"117h",6.8200002,40,5.8651028,2.5999999,FALSE,TRUE,TRUE,FALSE
850,"83h",5.79,16,2.7633851,3.25,FALSE,TRUE,TRUE,FALSE
1120,"57h",5.79,17,2.9360969,3.26,FALSE,FALSE,TRUE,FALSE
950,"44h",5.5599999,126,22.661869,1.3099999,FALSE,FALSE,TRUE,FALSE
1260,"46h",5.5599999,106,19.064751,2.28,FALSE,FALSE,TRUE,FALSE
890,"52h",5.5599999,64,11.51079,2.3199999,FALSE,TRUE,TRUE,FALSE
1250,"42h",5.5599999,10,1.798561,2.3800001,FALSE,FALSE,TRUE,FALSE
960,"82h",5.79,11,1.899827,2.3499999,FALSE,TRUE,FALSE,TRUE
860,"109h",6.8200002,116,17.008801,1.96,FALSE,TRUE,TRUE,FALSE
900,"50h",5.5599999,35,6.2949638,3.2,FALSE,TRUE,TRUE,FALSE
900,"109h",6.8200002,156,22.873899,1.97,FALSE,TRUE,TRUE,FALSE
1110,"18h",5.8400002,79,13.5274,1.22,FALSE,FALSE,TRUE,FALSE
1170,"17h",5.8400002,52,8.90411,2.3499999,FALSE,FALSE,TRUE,FALSE
1090,"84h",5.79,23,3.9723661,2.6600001,FALSE,FALSE,TRUE,FALSE
1220,"121h",6.2600002,13,2.0766771,3.1600001,FALSE,FALSE,TRUE,FALSE
1070,"74h",5.79,93,16.06218,2.25,FALSE,TRUE,TRUE,FALSE
990,"18h",5.8400002,126,21.57534,1.88,FALSE,FALSE,TRUE,FALSE
920,"15h",5.8400002,38,6.5068488,2.9300001,FALSE,TRUE,TRUE,FALSE
1000,"11h",5.8400002,54,9.2465754,1.63,FALSE,TRUE,TRUE,FALSE
870,"111h",6.8200002,71,10.41056,2.26,FALSE,FALSE,TRUE,FALSE
720,"18h",5.8400002,268,45.890411,1.38,TRUE,FALSE,FALSE,TRUE
940,"13h",5.8400002,63,10.78767,2,FALSE,TRUE,TRUE,FALSE
1090,"121h",6.8200002,38,5.571847,2.25,FALSE,FALSE,TRUE,FALSE
1350,"17h",5.8400002,10,1.712329,3.5799999,FALSE,FALSE,TRUE,FALSE
930,"106h",6.8200002,101,14.80938,2.1500001,FALSE,FALSE,TRUE,FALSE
1090,"16h",5.8400002,37,6.3356171,2.4300001,FALSE,TRUE,TRUE,FALSE
1010,"50h",0.67000002,30,44.776119,2.46,FALSE,FALSE,TRUE,FALSE
1140,"48h",0.67000002,18,26.865669,2.77,FALSE,TRUE,TRUE,FALSE
1200,"18h",0.47,3,6.3829789,3.22,FALSE,FALSE,TRUE,FALSE
1070,"121h",0.56,3,5.3571429,3.6800001,FALSE,TRUE,TRUE,FALSE
1370,"80h",0.52999997,1,1.8867919,3.3699999,FALSE,TRUE,TRUE,FALSE
1150,"75h",0.52999997,4,7.5471702,3,FALSE,FALSE,TRUE,FALSE
910,"68h",0.52999997,42,79.245293,NA,FALSE,TRUE,TRUE,FALSE
1010,"17h",0.47,16,34.042549,2.23,FALSE,FALSE,TRUE,FALSE
920,"56h",0.67000002,15,22.38806,2.75,FALSE,TRUE,TRUE,FALSE
950,"122h",0.56,13,23.214279,2.22,FALSE,TRUE,TRUE,FALSE
1150,"38h",0.67000002,35,52.238811,4,FALSE,FALSE,TRUE,FALSE
1360,"17h",0.44999999,2,4.4444451,3.4100001,FALSE,FALSE,TRUE,FALSE
830,"112h",0.56,41,73.214287,2.22,FALSE,FALSE,TRUE,FALSE
1020,"112h",0.55000001,13,23.63636,2.54,FALSE,FALSE,TRUE,FALSE
880,"48h",0.67000002,43,64.179108,2.29,FALSE,TRUE,TRUE,FALSE
900,"16h",0.44,31,70.454536,NA,FALSE,FALSE,TRUE,FALSE
930,"126h",0.56,16,28.57143,1.88,FALSE,TRUE,TRUE,FALSE
830,"93h",0.56,30,53.57143,2.1199999,FALSE,FALSE,TRUE,FALSE
1090,"118h",0.56,5,8.9285717,3.77,FALSE,FALSE,TRUE,FALSE
1130,"16h",0.47,4,8.5106382,3.5599999,FALSE,TRUE,TRUE,FALSE
970,"48h",0.67000002,8,11.9403,2.8299999,FALSE,TRUE,TRUE,FALSE
1110,"98h",3.0799999,45,14.61039,2.75,FALSE,TRUE,TRUE,FALSE
1110,"119h",3.0799999,148,48.051949,2.6500001,FALSE,TRUE,TRUE,FALSE
750,"15h",3.1700001,119,37.539429,1.73,FALSE,FALSE,TRUE,FALSE
930,"13h",3.1700001,87,27.444799,2.3,FALSE,FALSE,TRUE,FALSE
1020,"106h",3.0799999,79,25.649349,2.9400001,FALSE,TRUE,TRUE,FALSE
1070,"41h",2.95,25,8.474576,2.8699999,FALSE,FALSE,TRUE,FALSE
940,"14h",3.1700001,61,19.242901,2.71,FALSE,TRUE,TRUE,FALSE
1230,"43h",2.95,120,40.677971,2.23,FALSE,FALSE,TRUE,FALSE
1110,"21h",3.1700001,27,8.5173502,3.4200001,FALSE,TRUE,TRUE,FALSE
1040,"36h",2.95,202,68.474579,1.8,FALSE,FALSE,TRUE,FALSE
1160,"95h",3.0799999,56,18.18182,3.6700001,FALSE,FALSE,TRUE,FALSE
920,"45h",2.95,68,23.05085,2.53,FALSE,TRUE,TRUE,FALSE
1060,"49h",3.1300001,50,15.97444,3.8699999,FALSE,FALSE,TRUE,FALSE
1100,"48h",2.95,35,11.86441,2.52,FALSE,FALSE,TRUE,FALSE
1020,"115h",3.0799999,15,4.8701301,3.26,FALSE,TRUE,TRUE,FALSE
1010,"104h",3.0799999,46,14.93507,2.8299999,FALSE,TRUE,TRUE,FALSE
1220,"92h",3.0799999,20,6.493506,3.6800001,FALSE,TRUE,TRUE,FALSE
1130,"16h",3.1700001,41,12.93375,3.4300001,FALSE,TRUE,TRUE,FALSE
1190,"74h",3.29,60,18.23708,2.2,FALSE,FALSE,TRUE,FALSE
920,"78h",3.29,55,16.717331,2.6700001,FALSE,TRUE,TRUE,FALSE
1100,"117h",3.0799999,13,4.2207789,3.6800001,FALSE,TRUE,TRUE,FALSE
1170,"16h",3.1700001,128,40.378551,3.3699999,FALSE,FALSE,TRUE,FALSE
890,"46h",2.95,90,30.508471,2.23,FALSE,FALSE,TRUE,FALSE
1040,"126h",3.0799999,77,25,3.1300001,FALSE,TRUE,TRUE,FALSE
980,"15h",3.1700001,96,30.283911,1.0599999,FALSE,FALSE,TRUE,FALSE
1280,"14h",3.1700001,99,31.23028,3.21,FALSE,FALSE,TRUE,FALSE
1230,"17h",3.1700001,14,4.4164038,3.05,FALSE,TRUE,TRUE,FALSE
1060,"74h",3.29,150,45.592701,2.1700001,FALSE,FALSE,TRUE,FALSE
1200,"15h",3.1700001,17,5.3627758,3.4000001,FALSE,TRUE,TRUE,FALSE
1200,"104h",3.0799999,15,4.8701301,3.1800001,FALSE,TRUE,TRUE,FALSE
780,"18h",3.22,104,32.298141,0.72000003,FALSE,FALSE,TRUE,FALSE
1140,"61h",3.29,84,25.531919,2.78,FALSE,FALSE,TRUE,FALSE
1100,"51h",2.95,19,6.4406781,2.8599999,FALSE,TRUE,TRUE,FALSE
780,"15h",3.3299999,253,75.975983,1.6,FALSE,TRUE,TRUE,FALSE
1050,"99h",3.0799999,11,3.571429,3.55,FALSE,FALSE,TRUE,FALSE
1080,"48h",2.95,10,3.3898311,3.8699999,FALSE,TRUE,TRUE,FALSE
1040,"45h",2.95,39,13.22034,2.9300001,FALSE,FALSE,TRUE,FALSE
1250,"111h",3.0799999,23,7.4675331,3.54,FALSE,TRUE,TRUE,FALSE
1130,"89h",3.0799999,18,5.8441558,3.52,FALSE,FALSE,TRUE,FALSE
750,"16h",3.1700001,100,31.54574,2.3099999,FALSE,TRUE,TRUE,FALSE
880,"17h",3.1700001,84,26.498421,2.1700001,FALSE,FALSE,TRUE,FALSE
1040,"114h",3.0799999,36,11.68831,3.76,FALSE,TRUE,TRUE,FALSE
1070,"16h",3.1700001,43,13.56467,3.0599999,FALSE,TRUE,TRUE,FALSE
910,"78h",3.0799999,118,38.311691,2.8499999,FALSE,TRUE,TRUE,FALSE
840,"16h",3.1700001,92,29.022079,2.1199999,FALSE,FALSE,TRUE,FALSE
