"sat","tothrs","hsize","hsrank","hsperc","colgpa","athlete","female","white","black","gpaletter"
910,20,4.1500001,246,59.277111,2.2,"FALSE","FALSE","TRUE","FALSE","C"
860,48,3.9000001,37,9.4871798,2.5,"FALSE","TRUE","TRUE","FALSE","B"
1220,46,3.9000001,27,6.9230771,2.95,"FALSE","FALSE","TRUE","FALSE","B"
1140,117,3.73,62,16.621981,3,"FALSE","TRUE","TRUE","FALSE","B"
1050,40,3.9000001,67,17.179489,1.87,"FALSE","FALSE","TRUE","FALSE","C"
1170,39,3.9000001,40,10.25641,2.3299999,"FALSE","FALSE","TRUE","FALSE","C"
1060,73,3.73,124,33.243969,1.91,"FALSE","FALSE","TRUE","FALSE","C"
910,47,3.9000001,62,15.89744,3.02,"FALSE","TRUE","TRUE","FALSE","B"
1000,92,4.1500001,37,8.9156628,3.0899999,"FALSE","FALSE","TRUE","FALSE","B"
980,72,4.1500001,166,40,2.0899999,"FALSE","FALSE","TRUE","FALSE","C"
1080,12,4.1500001,79,19.03614,2.25,"FALSE","FALSE","TRUE","FALSE","C"
850,102,3.73,64,17.15818,2.26,"FALSE","FALSE","FALSE","TRUE","C"
990,78,4.1500001,66,15.90361,1.88,"FALSE","FALSE","FALSE","TRUE","C"
1140,28,3.9000001,21,5.3846149,3.03,"FALSE","TRUE","TRUE","FALSE","B"
1310,45,3.9000001,18,4.6153851,3.1099999,"FALSE","TRUE","TRUE","FALSE","B"
840,17,4.1500001,74,17.831329,2.47,"FALSE","FALSE","TRUE","FALSE","C"
1320,17,4.1500001,8,1.927711,2.9400001,"FALSE","FALSE","TRUE","FALSE","B"
1030,43,3.9000001,245,62.820511,1.6900001,"FALSE","FALSE","TRUE","FALSE","C"
990,16,4.1500001,77,18.55422,2.8099999,"FALSE","FALSE","TRUE","FALSE","B"
980,122,3.73,71,19.034849,2.3499999,"FALSE","FALSE","TRUE","FALSE","C"
1010,16,4.1500001,32,7.710844,2,"FALSE","FALSE","TRUE","FALSE","C"
1050,10,4.1500001,106,25.54217,3.3,"FALSE","TRUE","TRUE","FALSE","B"
1050,41,3.9000001,90,23.07692,2.24,"FALSE","FALSE","TRUE","FALSE","C"
1120,53,3.9000001,78,20,2.5599999,"FALSE","FALSE","TRUE","FALSE","B"
810,47,3.9000001,70,17.948721,2.25,"FALSE","TRUE","TRUE","FALSE","C"
1010,52,3.9000001,49,12.5641,2.5899999,"FALSE","FALSE","TRUE","FALSE","B"
910,47,3.6500001,67,18.356159,2.4000001,"FALSE","FALSE","TRUE","FALSE","C"
810,114,4.0100002,57,14.21446,2.53,"FALSE","TRUE","TRUE","FALSE","B"
1360,74,4.29,4,0.93240088,3.02,"FALSE","FALSE","TRUE","FALSE","B"
1010,18,4.1599998,4,0.96153837,3.1600001,"FALSE","TRUE","TRUE","FALSE","B"
1070,88,4.0100002,75,18.703239,2.01,"FALSE","FALSE","TRUE","FALSE","C"
1090,14,4.1599998,1,0.24038459,3.8499999,"FALSE","FALSE","TRUE","FALSE","A"
1190,46,3.6500001,9,2.4657531,2.0599999,"FALSE","FALSE","TRUE","FALSE","C"
1180,41,3.6500001,3,0.82191777,3.5599999,"TRUE","TRUE","TRUE","FALSE","A"
1200,84,4.29,10,2.331002,3.0799999,"FALSE","TRUE","TRUE","FALSE","B"
1100,16,4.1599998,10,2.403846,3.3099999,"FALSE","TRUE","TRUE","FALSE","B"
1010,16,4.1599998,63,15.14423,2,"FALSE","TRUE","TRUE","FALSE","C"
1100,46,3.6500001,37,10.13699,2.5599999,"FALSE","FALSE","TRUE","FALSE","B"
890,80,0.60000002,5,8.333333,2.4100001,"FALSE","TRUE","TRUE","FALSE","C"
820,70,0.56999999,3,5.2631578,1.98,"FALSE","TRUE","FALSE","TRUE","C"
750,30,0.54000002,5,9.2592592,1.7,"FALSE","FALSE","FALSE","TRUE","C"
970,34,0.25999999,18,69.230766,2.1400001,"FALSE","FALSE","TRUE","FALSE","C"
820,17,0.31999999,3,9.375,2.52,"FALSE","TRUE","TRUE","FALSE","B"
1050,42,0.31,8,25.80645,2.28,"FALSE","FALSE","TRUE","FALSE","C"
930,11,0.76999998,15,19.48052,1.09,"FALSE","FALSE","TRUE","FALSE","D"
990,47,0.87,18,20.689659,2.55,"FALSE","FALSE","FALSE","TRUE","B"
1050,51,0.34,4,11.76471,2.98,"FALSE","TRUE","TRUE","FALSE","B"
950,110,0.34999999,16,45.714291,2.22,"FALSE","FALSE","TRUE","FALSE","C"
850,112,0.34999999,8,22.85714,3.1199999,"FALSE","FALSE","TRUE","FALSE","B"
1080,47,0.34,5,14.70588,3.3800001,"FALSE","FALSE","TRUE","FALSE","B"
970,16,0.28999999,3,10.34483,4,"FALSE","TRUE","TRUE","FALSE","A"
910,81,0.36000001,2,5.5555549,2.9100001,"FALSE","TRUE","TRUE","FALSE","B"
900,16,0.28999999,21,72.413803,0.68000001,"FALSE","FALSE","TRUE","FALSE","D"
870,68,0.36000001,18,50,2.3900001,"FALSE","FALSE","TRUE","FALSE","C"
820,90,0.34999999,9,25.714279,3.03,"FALSE","FALSE","TRUE","FALSE","B"
940,81,0.36000001,9,25,2.3800001,"FALSE","TRUE","TRUE","FALSE","C"
720,75,1.35,21,15.55556,2.05,"FALSE","FALSE","TRUE","FALSE","C"
1180,66,0.44,1,2.272727,3.3299999,"FALSE","TRUE","TRUE","FALSE","B"
1060,79,0.34,10,29.41176,2.1800001,"FALSE","FALSE","TRUE","FALSE","C"
840,54,0.28999999,2,6.8965521,2.8800001,"FALSE","TRUE","TRUE","FALSE","B"
1150,42,1.45,3,2.068965,3.8299999,"FALSE","FALSE","TRUE","FALSE","A"
990,55,1.1799999,28,23.728809,1.8099999,"FALSE","FALSE","TRUE","FALSE","C"
1130,42,1.45,8,5.517241,2.1600001,"FALSE","TRUE","TRUE","FALSE","C"
1130,80,1.1799999,6,5.0847459,2.9100001,"FALSE","FALSE","FALSE","TRUE","B"
1120,52,1.45,20,13.7931,2.1500001,"FALSE","FALSE","TRUE","FALSE","C"
770,16,1.4299999,12,8.3916082,1.1799999,"FALSE","FALSE","TRUE","FALSE","D"
960,46,1.45,13,8.965517,2.5999999,"FALSE","TRUE","TRUE","FALSE","B"
1230,18,1.4299999,3,2.0979021,3.3800001,"FALSE","FALSE","TRUE","FALSE","B"
680,49,0.25,2,8,3.75,"FALSE","TRUE","TRUE","FALSE","A"
1080,60,0.15000001,2,13.33333,2.9300001,"FALSE","FALSE","TRUE","FALSE","B"
1050,51,0.25,1,4,4,"FALSE","TRUE","TRUE","FALSE","A"
780,59,0.15000001,6,40,2.0999999,"FALSE","FALSE","TRUE","FALSE","C"
800,108,0.20999999,5,23.809521,2.3599999,"FALSE","TRUE","TRUE","FALSE","C"
910,112,0.20999999,1,4.7619052,3.0599999,"FALSE","TRUE","TRUE","FALSE","B"
1070,94,1.91,33,17.277491,1.9299999,"FALSE","FALSE","TRUE","FALSE","C"
920,32,2.54,84,33.070869,1.9,"FALSE","FALSE","TRUE","FALSE","C"
890,17,2.24,140,62.5,0.94,"FALSE","TRUE","TRUE","FALSE","D"
820,42,2.54,40,15.74803,2.1099999,"FALSE","TRUE","FALSE","TRUE","C"
960,114,1.91,20,10.4712,3.24,"FALSE","TRUE","FALSE","TRUE","B"
930,47,2.54,89,35.039371,1.63,"FALSE","FALSE","TRUE","FALSE","C"
1120,18,2.1099999,66,31.279619,2.22,"FALSE","TRUE","TRUE","FALSE","C"
770,16,2.79,48,17.2043,2.3099999,"FALSE","TRUE","TRUE","FALSE","C"
960,119,1.91,7,3.664922,3.52,"FALSE","TRUE","TRUE","FALSE","A"
910,105,1.91,36,18.848169,3.6900001,"FALSE","FALSE","TRUE","FALSE","A"
950,120,1.91,40,20.94241,1.97,"FALSE","TRUE","FALSE","TRUE","C"
1050,46,2.54,33,12.99213,3.5,"FALSE","FALSE","TRUE","FALSE","A"
880,46,2.54,127,50,1.9299999,"FALSE","FALSE","TRUE","FALSE","C"
970,16,2.1099999,40,18.95735,2.1800001,"FALSE","TRUE","TRUE","FALSE","C"
850,48,2.54,99,38.976379,1.85,"FALSE","FALSE","TRUE","FALSE","C"
810,78,1.9299999,12,6.217617,2.8699999,"FALSE","TRUE","TRUE","FALSE","B"
930,73,1.72,10,5.8139529,2.4200001,"FALSE","TRUE","TRUE","FALSE","C"
900,79,2.53,36,14.22925,2.5,"FALSE","TRUE","TRUE","FALSE","B"
1320,15,2.8699999,26,9.0592337,2.0599999,"FALSE","FALSE","TRUE","FALSE","C"
1090,80,2.53,7,2.766798,3.1600001,"FALSE","TRUE","TRUE","FALSE","B"
970,18,2.1099999,23,10.90047,2.05,"FALSE","TRUE","TRUE","FALSE","C"
630,114,2.46,160,65.040649,2.27,"TRUE","FALSE","TRUE","FALSE","C"
1080,132,1.91,26,13.61257,2.6500001,"FALSE","TRUE","FALSE","TRUE","B"
1180,49,2.54,11,4.330709,3.02,"FALSE","TRUE","TRUE","FALSE","B"
1130,16,2.1099999,12,5.6872039,3.0599999,"FALSE","FALSE","TRUE","FALSE","B"
850,82,2.53,46,18.18182,2.71,"FALSE","TRUE","TRUE","FALSE","B"
1050,114,1.91,28,14.65969,2.6700001,"FALSE","FALSE","TRUE","FALSE","B"
1010,41,2.54,36,14.17323,1.9,"FALSE","FALSE","TRUE","FALSE","C"
970,114,1.91,39,20.41885,3.5,"FALSE","FALSE","TRUE","FALSE","A"
1060,122,1.91,22,11.51832,3.05,"FALSE","TRUE","TRUE","FALSE","B"
880,10,2.1099999,85,40.284359,2,"FALSE","FALSE","TRUE","FALSE","C"
1020,77,2.53,10,3.952569,3.29,"FALSE","TRUE","TRUE","FALSE","B"
1000,16,2.1099999,34,16.113741,2.4300001,"FALSE","TRUE","TRUE","FALSE","C"
1050,30,2.54,96,37.79528,2,"FALSE","FALSE","TRUE","FALSE","C"
1120,75,2.53,13,5.13834,2.6900001,"FALSE","FALSE","TRUE","FALSE","B"
710,12,2.8699999,144,50.174221,2,"FALSE","FALSE","FALSE","TRUE","C"
1060,77,2.53,27,10.67194,2.6400001,"FALSE","TRUE","TRUE","FALSE","B"
1000,40,2.8699999,53,18.4669,2.6500001,"FALSE","TRUE","TRUE","FALSE","B"
1200,128,1.91,15,7.8534031,2.1800001,"FALSE","FALSE","TRUE","FALSE","C"
950,22,2.1099999,6,2.8436019,2.8599999,"FALSE","TRUE","TRUE","FALSE","B"
1060,14,2.1099999,39,18.48341,1.64,"FALSE","FALSE","TRUE","FALSE","C"
1050,76,2.53,16,6.324111,2.5999999,"FALSE","TRUE","FALSE","TRUE","B"
840,12,2.79,68,24.372761,2.25,"FALSE","FALSE","TRUE","FALSE","C"
1100,41,2.54,8,3.149606,2.8499999,"FALSE","FALSE","TRUE","FALSE","B"
890,51,2.53,48,18.97233,2.4100001,"FALSE","FALSE","TRUE","FALSE","C"
1070,16,2.1099999,7,3.3175361,3.4300001,"FALSE","FALSE","TRUE","FALSE","B"
1100,72,2.53,3,1.185771,3.1600001,"FALSE","FALSE","TRUE","FALSE","B"
980,45,2.54,9,3.5433071,3.5999999,"FALSE","TRUE","TRUE","FALSE","A"
930,42,2.54,38,14.96063,2.04,"FALSE","FALSE","TRUE","FALSE","C"
1060,75,2.53,40,15.81028,2.5599999,"FALSE","TRUE","FALSE","FALSE","B"
990,97,1.91,82,42.931938,1.71,"FALSE","FALSE","TRUE","FALSE","C"
1130,12,2.1099999,30,14.21801,3.75,"FALSE","TRUE","TRUE","FALSE","A"
840,17,2.54,16,6.299212,1.8200001,"FALSE","TRUE","TRUE","FALSE","C"
880,44,2.54,56,22.047251,1.9,"FALSE","FALSE","TRUE","FALSE","C"
1050,82,2.53,57,22.52964,2.3699999,"FALSE","TRUE","TRUE","FALSE","C"
1100,13,2.1099999,58,27.48815,1.23,"FALSE","FALSE","TRUE","FALSE","D"
920,112,1.91,84,43.979061,2.5599999,"FALSE","FALSE","TRUE","FALSE","B"
880,121,1.91,30,15.70681,3.3099999,"FALSE","TRUE","TRUE","FALSE","B"
1080,50,2.54,4,1.574803,3.8199999,"FALSE","FALSE","FALSE","FALSE","A"
1030,47,2.54,14,5.5118108,2.97,"FALSE","FALSE","TRUE","FALSE","B"
1120,88,2.53,20,7.905138,1.88,"FALSE","FALSE","TRUE","FALSE","C"
860,18,2.1099999,83,39.336491,1.33,"FALSE","FALSE","TRUE","FALSE","D"
1000,17,2.1099999,12,5.6872039,2.7,"FALSE","FALSE","FALSE","FALSE","B"
1150,48,2.46,7,2.8455279,3.52,"FALSE","TRUE","TRUE","FALSE","A"
1060,112,2.3399999,90,38.46154,2.03,"FALSE","FALSE","TRUE","FALSE","C"
1020,119,2.9200001,2,0.68493152,3.0899999,"FALSE","TRUE","TRUE","FALSE","B"
990,103,2.3399999,23,9.8290596,3.1300001,"FALSE","FALSE","TRUE","FALSE","B"
1140,77,2.5599999,24,9.375,3.1500001,"FALSE","FALSE","TRUE","FALSE","B"
950,17,2.5799999,15,5.8139529,2.3499999,"FALSE","TRUE","TRUE","FALSE","C"
1170,57,2.5599999,20,7.813,2.8,"FALSE","FALSE","TRUE","FALSE","B"
1290,69,2.5599999,2,0.78125,3.24,"FALSE","FALSE","TRUE","FALSE","B"
1210,45,2.46,23,9.3495932,2.8800001,"FALSE","TRUE","TRUE","FALSE","B"
1100,77,2.5599999,52,20.313,2.6199999,"FALSE","FALSE","TRUE","FALSE","B"
1010,42,2.46,46,18.69919,2.3499999,"FALSE","FALSE","TRUE","FALSE","C"
1400,50,2.46,1,0.40650409,3.74,"FALSE","FALSE","TRUE","FALSE","A"
940,61,2.5599999,58,22.65625,2.29,"TRUE","FALSE","TRUE","FALSE","C"
980,68,2.5599999,36,14.063,1.83,"FALSE","FALSE","FALSE","TRUE","C"
1060,83,2.5599999,11,4.296875,3.3800001,"FALSE","TRUE","TRUE","FALSE","B"
1020,49,2.5599999,26,10.15625,2.02,"FALSE","FALSE","TRUE","FALSE","C"
1000,119,2.3399999,18,7.692307,2.96,"FALSE","TRUE","TRUE","FALSE","B"
1070,41,2.46,6,2.439024,2.8,"FALSE","FALSE","TRUE","FALSE","B"
1270,91,2.5599999,1,0.390625,3.9300001,"FALSE","FALSE","TRUE","FALSE","A"
1270,83,2.51,31,12.3506,1.87,"FALSE","FALSE","TRUE","FALSE","C"
1030,115,2.3399999,29,12.39316,2.23,"FALSE","TRUE","TRUE","FALSE","C"
1000,14,2.46,70,28.45528,1,"FALSE","FALSE","TRUE","FALSE","D"
1020,78,2.51,41,16.33466,2.0599999,"FALSE","FALSE","TRUE","FALSE","C"
1090,51,2.46,19,7.723577,3.47,"FALSE","FALSE","TRUE","FALSE","B"
960,14,2.46,15,6.0975609,2.78,"FALSE","TRUE","TRUE","FALSE","B"
1020,102,5.1799998,45,8.6872587,2.6700001,"FALSE","TRUE","FALSE","FALSE","B"
1220,79,5.2199998,52,9.9616861,2.96,"FALSE","FALSE","TRUE","FALSE","B"
1060,16,4.8899999,74,15.13292,3.3099999,"FALSE","TRUE","TRUE","FALSE","B"
1070,16,4.8899999,39,7.9754601,1.62,"FALSE","TRUE","TRUE","FALSE","C"
920,45,5.8400002,332,56.849319,2.04,"FALSE","FALSE","TRUE","FALSE","C"
860,93,5.1799998,83,16.02317,2.1900001,"FALSE","TRUE","TRUE","FALSE","C"
1020,108,5.1799998,17,3.281853,3.27,"FALSE","FALSE","TRUE","FALSE","B"
1140,45,5.5599999,36,6.4748201,2.8599999,"FALSE","FALSE","TRUE","FALSE","B"
1070,12,4.8899999,384,78.527611,2,"FALSE","TRUE","TRUE","FALSE","C"
1140,50,5.5599999,10,1.798561,3.6600001,"FALSE","TRUE","TRUE","FALSE","A"
1190,18,4.8899999,140,28.62986,2.4400001,"FALSE","TRUE","TRUE","FALSE","C"
1050,16,4.8899999,117,23.92638,2.1800001,"FALSE","TRUE","TRUE","FALSE","C"
930,47,4.77,163,34.171909,2.4000001,"FALSE","FALSE","TRUE","FALSE","C"
1070,78,5.2199998,99,18.965521,1.88,"FALSE","FALSE","TRUE","FALSE","C"
1340,49,4.77,26,5.4507341,2.95,"FALSE","FALSE","TRUE","FALSE","B"
950,78,5.2199998,49,9.3869734,2.3800001,"FALSE","TRUE","TRUE","FALSE","C"
1040,37,4.77,40,8.3857441,2.9400001,"FALSE","FALSE","TRUE","FALSE","B"
890,15,4.8899999,113,23.108391,2.53,"FALSE","TRUE","TRUE","FALSE","B"
1080,71,5.2199998,45,8.6206894,2.1400001,"FALSE","FALSE","FALSE","TRUE","C"
900,102,5.1799998,22,4.2471042,2.79,"FALSE","TRUE","TRUE","FALSE","B"
880,18,4.8899999,75,15.33742,2.55,"FALSE","TRUE","TRUE","FALSE","B"
1030,120,5.1799998,60,11.58301,2.76,"FALSE","TRUE","TRUE","FALSE","B"
1270,93,5.1799998,35,6.7567568,3.3800001,"FALSE","FALSE","TRUE","FALSE","B"
780,17,5.9099998,128,21.658211,2,"FALSE","FALSE","FALSE","FALSE","C"
1060,123,5.1799998,174,33.590729,2.1099999,"FALSE","FALSE","TRUE","FALSE","C"
850,18,5.1799998,289,55.7915,1.05,"FALSE","FALSE","TRUE","FALSE","D"
930,48,4.77,169,35.429771,1.72,"FALSE","FALSE","TRUE","FALSE","C"
1180,43,4.77,17,3.563941,2.53,"FALSE","FALSE","TRUE","FALSE","B"
880,13,4.8899999,67,13.70143,2.0699999,"FALSE","FALSE","TRUE","FALSE","C"
960,15,4.8899999,99,20.245399,3.0599999,"FALSE","FALSE","TRUE","FALSE","B"
1010,106,5.1799998,24,4.633204,2.6199999,"FALSE","TRUE","TRUE","FALSE","B"
1370,83,5.2199998,2,0.38314179,3.3699999,"FALSE","FALSE","TRUE","FALSE","B"
1300,80,5.2199998,11,2.10728,3.6700001,"FALSE","FALSE","TRUE","FALSE","A"
950,110,5.1799998,53,10.23166,2.8699999,"FALSE","TRUE","TRUE","FALSE","B"
940,112,5.1799998,103,19.884171,2.73,"FALSE","FALSE","TRUE","FALSE","B"
980,14,4.8899999,89,18.200411,2.71,"FALSE","FALSE","TRUE","FALSE","B"
1180,17,4.8899999,101,20.6544,2.1700001,"FALSE","FALSE","TRUE","FALSE","C"
980,79,5.2199998,63,12.06897,3.05,"FALSE","TRUE","TRUE","FALSE","B"
910,13,4.8899999,145,29.652349,2.6800001,"FALSE","FALSE","TRUE","FALSE","B"
910,40,4.77,125,26.20545,2.3499999,"FALSE","FALSE","TRUE","FALSE","C"
1220,76,5.2199998,13,2.490422,2.77,"FALSE","FALSE","TRUE","FALSE","B"
1250,86,5.2199998,75,14.36782,2.3199999,"FALSE","FALSE","TRUE","FALSE","C"
870,28,4.77,116,24.318661,2.0699999,"FALSE","TRUE","FALSE","TRUE","C"
980,16,4.8899999,33,6.748466,3.75,"FALSE","TRUE","TRUE","FALSE","A"
1090,42,4.77,5,1.048218,3.0699999,"FALSE","FALSE","TRUE","FALSE","B"
1110,18,5.9099998,10,1.692047,3.22,"TRUE","FALSE","TRUE","FALSE","B"
950,38,5.8400002,300,51.369862,2.1800001,"FALSE","FALSE","TRUE","FALSE","C"
1050,16,4.8899999,198,40.490799,1.6799999,"FALSE","TRUE","TRUE","FALSE","C"
820,15,5.5100002,133,24.13793,2.53,"FALSE","TRUE","TRUE","FALSE","B"
1010,16,0.1,3,30,3.3099999,"FALSE","TRUE","TRUE","FALSE","B"
1020,105,7.21,327,45.35368,2,"FALSE","FALSE","TRUE","FALSE","C"
1180,40,5.8800001,164,27.891159,1.95,"FALSE","FALSE","TRUE","FALSE","C"
1270,49,5.8800001,8,1.360544,2.8099999,"FALSE","FALSE","TRUE","FALSE","B"
1200,43,5.8800001,77,13.09524,2.53,"FALSE","TRUE","TRUE","FALSE","B"
890,75,6.0500002,111,18.347111,2.6500001,"FALSE","FALSE","TRUE","FALSE","B"
1300,130,6.98,57,8.1661892,1.99,"FALSE","FALSE","TRUE","FALSE","C"
1160,41,5.8800001,60,10.20408,1.97,"FALSE","FALSE","TRUE","FALSE","C"
1000,47,5.8800001,189,32.14286,3.23,"FALSE","FALSE","TRUE","FALSE","B"
1170,68,6.0500002,102,16.859501,2.3299999,"FALSE","FALSE","TRUE","FALSE","C"
1290,85,6.98,58,8.3094559,2.22,"FALSE","FALSE","TRUE","FALSE","C"
870,50,5.8800001,111,18.87755,2.96,"FALSE","TRUE","TRUE","FALSE","B"
980,50,5.8800001,75,12.7551,3.3199999,"FALSE","TRUE","TRUE","FALSE","B"
940,17,5.5100002,153,27.767691,2.6400001,"FALSE","TRUE","TRUE","FALSE","B"
1030,111,6.98,49,7.0200572,3.3499999,"FALSE","TRUE","TRUE","FALSE","B"
1130,41,5.8800001,49,8.333333,2.8199999,"FALSE","FALSE","TRUE","FALSE","B"
1210,14,5.5100002,19,3.448276,3.78,"FALSE","TRUE","TRUE","FALSE","A"
1250,17,5.5100002,29,5.2631578,2.76,"FALSE","FALSE","TRUE","FALSE","B"
1020,111,6.98,142,20.34384,1.84,"FALSE","FALSE","TRUE","FALSE","C"
1080,98,6.98,166,23.78223,2.26,"FALSE","FALSE","TRUE","FALSE","C"
1080,121,6.98,33,4.7277942,2.8599999,"FALSE","TRUE","TRUE","FALSE","B"
1160,16,5.5100002,95,17.241381,3.6199999,"FALSE","FALSE","TRUE","FALSE","A"
1110,59,6.0500002,6,0.99173552,3.22,"FALSE","TRUE","TRUE","FALSE","B"
1100,14,5.5100002,131,23.77495,2.5,"FALSE","FALSE","TRUE","FALSE","B"
1330,10,5.5100002,52,9.4373875,2.9000001,"FALSE","FALSE","TRUE","FALSE","B"
1040,16,5.5100002,269,48.820332,1.5,"FALSE","FALSE","TRUE","FALSE","C"
920,19,5.5100002,90,16.333941,2.8399999,"FALSE","FALSE","TRUE","FALSE","B"
1170,75,6.0500002,209,34.54546,2.24,"FALSE","FALSE","TRUE","FALSE","C"
910,77,6.0500002,109,18.016529,2.28,"FALSE","FALSE","TRUE","FALSE","C"
1040,44,5.8800001,80,13.60544,3.45,"FALSE","FALSE","TRUE","FALSE","B"
1030,15,5.5100002,262,47.549911,3.26,"FALSE","FALSE","FALSE","TRUE","B"
1060,13,5.5100002,85,15.426,2.6900001,"FALSE","FALSE","TRUE","FALSE","B"
810,116,8.04,145,18.03483,2.79,"FALSE","FALSE","TRUE","FALSE","B"
980,98,6.98,94,13.46705,2.48,"FALSE","TRUE","TRUE","FALSE","C"
1000,115,6.98,91,13.03725,1.79,"FALSE","TRUE","TRUE","FALSE","C"
1230,17,5.5100002,88,15.97096,2.9400001,"FALSE","FALSE","TRUE","FALSE","B"
1060,79,6.0500002,68,11.23967,2.46,"FALSE","TRUE","TRUE","FALSE","C"
1270,70,6.0500002,97,16.03306,1.97,"FALSE","FALSE","TRUE","FALSE","C"
1080,39,6.0500002,253,41.81818,1.35,"FALSE","FALSE","TRUE","FALSE","D"
930,48,5.8800001,215,36.564621,1.83,"FALSE","FALSE","TRUE","FALSE","C"
900,91,6.0500002,65,10.7438,2.4200001,"FALSE","FALSE","TRUE","FALSE","C"
840,103,6.98,154,22.06304,2.0599999,"FALSE","TRUE","TRUE","FALSE","C"
890,127,6.9000001,420,60.86956,2.02,"TRUE","FALSE","FALSE","TRUE","C"
1030,44,5.8800001,67,11.39456,2.6800001,"FALSE","TRUE","TRUE","FALSE","B"
1080,48,5.8800001,119,20.238091,2.04,"FALSE","FALSE","TRUE","FALSE","C"
730,17,5.5100002,253,45.916519,2.29,"FALSE","FALSE","TRUE","FALSE","C"
1130,14,5.5100002,168,30.490021,2.0699999,"FALSE","FALSE","TRUE","FALSE","C"
1160,41,5.8800001,63,10.71429,1.65,"FALSE","FALSE","TRUE","FALSE","C"
960,11,5.5100002,80,14.51906,3.0899999,"FALSE","FALSE","TRUE","FALSE","B"
1090,17,6.4000001,140,21.875,2.6400001,"FALSE","FALSE","TRUE","FALSE","B"
1130,48,5.8800001,17,2.891156,3.3499999,"FALSE","FALSE","TRUE","FALSE","B"
1030,15,5.5100002,73,13.24864,3.2,"FALSE","FALSE","TRUE","FALSE","B"
920,122,1.1,4,3.636364,1.9400001,"FALSE","TRUE","FALSE","TRUE","C"
960,113,0.34999999,5,14.28571,3.23,"FALSE","TRUE","TRUE","FALSE","B"
870,15,0.23999999,3,12.5,3.3299999,"FALSE","TRUE","TRUE","FALSE","B"
1040,61,0.15000001,6,40,2.6700001,"FALSE","FALSE","TRUE","FALSE","B"
1150,43,0.23999999,3,12.5,2.3900001,"FALSE","TRUE","TRUE","FALSE","C"
1330,62,6.73,4,0.59435362,4,"FALSE","FALSE","TRUE","FALSE","A"
820,93,6.73,111,16.493311,2.9400001,"FALSE","TRUE","TRUE","FALSE","B"
1300,14,6.98,9,1.289398,3.5,"FALSE","FALSE","TRUE","FALSE","A"
900,47,6.3400002,247,38.958988,2.0799999,"FALSE","FALSE","TRUE","FALSE","C"
970,46,6.3400002,251,39.589901,2.23,"FALSE","FALSE","TRUE","FALSE","C"
880,107,5.7199998,24,4.1958041,3.3199999,"FALSE","TRUE","TRUE","FALSE","B"
910,16,6.98,127,18.194839,2.5,"FALSE","FALSE","FALSE","TRUE","B"
930,15,6.98,121,17.335239,1.8,"FALSE","FALSE","TRUE","FALSE","C"
940,69,6.73,54,8.0237741,2.79,"FALSE","FALSE","TRUE","FALSE","B"
850,107,5.7199998,86,15.03496,2.1300001,"TRUE","FALSE","TRUE","FALSE","C"
830,113,5.7199998,87,15.20979,2.8399999,"FALSE","TRUE","TRUE","FALSE","B"
850,16,6.98,237,33.954151,2.3699999,"FALSE","FALSE","TRUE","FALSE","C"
790,112,5.7199998,85,14.86014,2.74,"FALSE","TRUE","TRUE","FALSE","B"
1010,52,6.3400002,243,38.328079,1.71,"FALSE","TRUE","TRUE","FALSE","C"
990,121,5.7199998,210,36.713291,1.99,"FALSE","FALSE","TRUE","FALSE","C"
1150,56,6.73,106,15.75037,3.1600001,"TRUE","FALSE","TRUE","FALSE","B"
870,111,5.7199998,125,21.853149,2.51,"FALSE","FALSE","TRUE","FALSE","B"
960,13,6.98,233,33.381088,0,"FALSE","FALSE","TRUE","FALSE","D"
990,44,6.3400002,88,13.88013,2.4300001,"FALSE","FALSE","TRUE","FALSE","C"
1070,14,6.98,28,4.0114608,3.1400001,"FALSE","TRUE","TRUE","FALSE","B"
1060,48,6.3400002,56,8.8328075,2.5799999,"FALSE","TRUE","TRUE","FALSE","B"
850,103,5.7199998,177,30.944059,2.3499999,"FALSE","FALSE","TRUE","FALSE","C"
790,18,6.98,129,18.481371,2.1600001,"FALSE","TRUE","TRUE","FALSE","C"
1220,17,6.98,13,1.862464,3.29,"FALSE","FALSE","TRUE","FALSE","B"
1290,77,6.9299998,149,21.500719,2.77,"FALSE","FALSE","TRUE","FALSE","B"
1070,90,5.7199998,80,13.98601,2.6300001,"FALSE","FALSE","TRUE","FALSE","B"
980,12,6.98,121,17.335239,2.25,"FALSE","TRUE","TRUE","FALSE","C"
950,17,6.98,72,10.31519,2.47,"FALSE","TRUE","TRUE","FALSE","C"
930,15,6.98,286,40.974209,0.73000002,"FALSE","FALSE","TRUE","FALSE","D"
1050,13,6.98,31,4.4412608,2.3800001,"FALSE","TRUE","TRUE","FALSE","C"
850,15,6.98,254,36.38969,0.40000001,"FALSE","TRUE","TRUE","FALSE","D"
1030,100,5.7199998,45,7.8671331,2.78,"FALSE","FALSE","TRUE","FALSE","B"
1080,77,6.73,101,15.00743,3.29,"FALSE","FALSE","TRUE","FALSE","B"
940,87,6.73,128,19.01932,2.8699999,"FALSE","TRUE","TRUE","FALSE","B"
1030,108,5.7199998,157,27.44755,2.0599999,"FALSE","TRUE","TRUE","FALSE","C"
1130,18,6.98,68,9.7421207,2.1600001,"FALSE","FALSE","TRUE","FALSE","C"
